ORIGIN;DEST;DEPARTURE DATE;DEPARTURE TIME;BOOKING CLASS;FARE;DAYS TO DEPARTURE;# BOOKINGS (net)
BER;BOB;2014-04-17;1705;J;145;5;2
BER;BOB;2014-04-17;1705;J;145;4;3
BER;BOB;2014-04-17;1705;J;145;3;4
BER;BOB;2014-04-17;1705;K;105;357;0
BER;BOB;2014-04-17;1705;K;105;313;2
BER;BOB;2014-04-17;1705;K;105;290;2
BER;BOB;2014-04-17;1705;K;105;164;0
BER;BOB;2014-04-17;1705;K;105;20;1
BER;BOB;2014-04-17;1705;K;105;19;3
BER;BOB;2014-04-17;1705;K;105;15;4
BER;BOB;2014-04-17;1705;K;105;12;5
BER;BOB;2014-04-17;1705;K;105;11;4
BER;BOB;2014-04-17;1705;K;105;7;7
BER;BOB;2014-04-17;1705;K;105;6;8
BER;BOB;2014-04-17;1705;K;105;5;8
BER;BOB;2014-04-17;1705;K;105;2;7
BER;BOB;2014-04-17;1705;L;65;357;0
BER;BOB;2014-04-17;1705;L;65;300;0
BER;BOB;2014-04-17;1705;L;65;290;0
BER;BOB;2014-04-17;1705;L;65;59;0
BER;BOB;2014-04-17;1705;L;65;51;1
BER;BOB;2014-04-17;1705;L;65;49;3
BER;BOB;2014-04-17;1705;L;65;48;4
BER;BOB;2014-04-17;1705;L;65;40;8
BER;BOB;2014-04-17;1705;L;65;39;8
BER;BOB;2014-04-17;1705;L;65;35;8
BER;BOB;2014-04-17;1705;L;65;34;10
BER;BOB;2014-04-17;1705;L;65;32;18
BER;BOB;2014-04-17;1705;L;65;24;17
BER;BOB;2014-04-17;1705;M;165;357;0
BER;BOB;2014-04-17;1705;M;165;290;0
BER;BOB;2014-04-17;1705;M;165;13;1
BER;BOB;2014-04-17;1705;N;125;357;0
BER;BOB;2014-04-17;1705;N;125;290;0
BER;BOB;2014-04-17;1705;N;125;5;0
BER;BOB;2014-04-17;1705;R;185;357;0
BER;BOB;2014-04-17;1705;R;185;300;0
BER;BOB;2014-04-17;1705;R;185;290;0
BER;BOB;2014-04-17;1705;T;75;357;0
BER;BOB;2014-04-17;1705;T;75;300;0
BER;BOB;2014-04-17;1705;T;75;290;0
BER;BOB;2014-04-17;1705;T;75;87;0
BER;BOB;2014-04-17;1705;T;75;74;1
BER;BOB;2014-04-17;1705;T;75;73;0
BER;BOB;2014-04-17;1705;T;75;67;2
BER;BOB;2014-04-17;1705;T;75;61;4
BER;BOB;2014-04-17;1705;T;75;40;6
BER;BOB;2014-04-17;1705;T;75;36;8
BER;BOB;2014-04-17;1705;T;75;32;13
BER;BOB;2014-04-17;1705;V;55;357;0
BER;BOB;2014-04-17;1705;V;55;300;0
BER;BOB;2014-04-17;1705;V;55;290;0
BER;BOB;2014-04-17;1705;V;55;59;0
BER;BOB;2014-04-17;1705;V;55;57;0
BER;BOB;2014-04-17;1705;V;55;56;0
BER;BOB;2014-04-17;1705;V;55;54;2
BER;BOB;2014-04-17;1705;V;55;52;4
BER;BOB;2014-04-17;1705;V;55;51;4
BER;BOB;2014-04-17;1705;V;55;33;14
BER;BOB;2014-04-17;1705;E;45;33;8
BER;BOB;2014-04-17;1705;L;65;33;17
BER;BOB;2014-04-17;1705;T;75;33;13
BER;BOB;2014-04-17;1705;V;55;2;12
BER;BOB;2014-04-17;1705;Z;115;357;0
BER;BOB;2014-04-17;1705;Z;115;300;0
BER;BOB;2014-04-17;1705;Z;115;290;0
BER;BOB;2014-04-17;1705;Z;115;5;0
BER;BOB;2014-04-18;1705;B;95;358;0
BER;BOB;2014-04-18;1705;B;95;291;0
BER;BOB;2014-04-18;1705;B;95;8;2
BER;BOB;2014-04-18;1705;B;95;7;4
BER;BOB;2014-04-18;1705;B;95;6;8
BER;BOB;2014-04-18;1705;B;95;5;12
BER;BOB;2014-04-18;1705;B;95;4;12
BER;BOB;2014-04-18;1705;E;45;358;0
BER;BOB;2014-04-18;1705;E;45;301;0
BER;BOB;2014-04-18;1705;E;45;291;0
BER;BOB;2014-04-18;1705;I;85;358;0
BER;BOB;2014-04-18;1705;I;85;11;2
BER;BOB;2014-04-18;1705;I;85;9;2
BER;BOB;2014-04-18;1705;J;145;358;0
BER;BOB;2014-04-18;1705;J;145;291;0
BER;BOB;2014-04-18;1705;J;145;6;1
BER;BOB;2014-04-18;1705;J;145;0;1
BER;BOB;2014-04-18;1705;K;105;358;0
BER;BOB;2014-04-18;1705;K;105;291;0
BER;BOB;2014-04-18;1705;K;105;74;2
BER;BOB;2014-04-18;1705;K;105;55;0
BER;BOB;2014-04-18;1705;K;105;4;0
BER;BOB;2014-04-18;1705;L;65;358;0
BER;BOB;2014-04-18;1705;L;65;291;0
BER;BOB;2014-04-18;1705;L;65;29;0
BER;BOB;2014-04-18;1705;M;165;358;0
BER;BOB;2014-04-18;1705;M;165;291;0
BER;BOB;2014-04-18;1705;M;165;0;3
BER;BOB;2014-04-18;1705;N;125;358;0
BER;BOB;2014-04-18;1705;N;125;291;0
BER;BOB;2014-04-18;1705;N;125;1;0
BER;BOB;2014-04-18;1705;Z;115;301;0
BER;BOB;2014-04-18;1705;Z;115;291;0
BER;BOB;2014-04-18;1705;Z;115;3;0
BER;BOB;2014-04-18;1705;R;185;358;0
BER;BOB;2014-04-18;1705;R;185;301;0
BER;BOB;2014-04-18;1705;R;185;291;0
BER;BOB;2014-04-18;1705;T;75;358;0
BER;BOB;2014-04-18;1705;T;75;301;0
BER;BOB;2014-04-18;1705;T;75;291;0
BER;BOB;2014-04-18;1705;T;75;26;1
BER;BOB;2014-04-18;1705;T;75;23;3
BER;BOB;2014-04-18;1705;T;75;21;4
BER;BOB;2014-04-18;1705;T;75;14;4
BER;BOB;2014-04-18;1705;T;75;3;3
BER;BOB;2014-04-18;1705;V;55;358;0
BER;BOB;2014-04-18;1705;V;55;301;0
BER;BOB;2014-04-18;1705;V;55;291;0
BER;BOB;2014-04-18;1705;V;55;139;1
BER;BOB;2014-04-18;1705;V;55;45;3
BER;BOB;2014-04-18;1705;V;55;30;4
BER;BOB;2014-04-18;1705;V;55;29;4
BER;BOB;2014-04-18;1705;Z;115;358;0
BER;NRT;2014-04-15;745;K;104;1;0
BER;NRT;2014-04-15;745;B;94;1;0
BER;NRT;2014-04-15;745;E;44;295;0
BER;NRT;2014-04-15;745;E;44;85;8
BER;NRT;2014-04-15;745;E;44;55;9
BER;NRT;2014-04-15;745;E;44;54;10
BER;NRT;2014-04-15;745;E;44;45;11
BER;NRT;2014-04-15;745;E;44;39;13
BER;NRT;2014-04-15;745;E;44;38;15
BER;NRT;2014-04-15;745;E;44;32;16
BER;NRT;2014-04-15;745;E;44;27;17
BER;NRT;2014-04-15;745;E;44;25;20
BER;NRT;2014-04-15;745;E;44;24;21
BER;NRT;2014-04-15;745;E;44;23;22
BER;NRT;2014-04-15;745;E;44;21;23
BER;NRT;2014-04-15;745;E;44;18;24
BER;NRT;2014-04-15;745;E;44;16;25
BER;NRT;2014-04-15;745;E;44;12;26
BER;NRT;2014-04-15;745;E;44;11;31
BER;NRT;2014-04-15;745;E;44;9;34
BER;NRT;2014-04-15;745;E;44;8;37
BER;NRT;2014-04-15;745;E;44;7;38
BER;NRT;2014-04-15;745;E;44;6;41
BER;NRT;2014-04-15;745;E;44;5;42
BER;NRT;2014-04-15;745;I;84;295;0
BER;NRT;2014-04-15;745;I;84;1;0
BER;NRT;2014-04-15;745;J;144;1;2
BER;NRT;2014-04-15;745;L;64;295;0
BER;NRT;2014-04-15;745;L;64;288;0
BER;NRT;2014-04-15;745;K;104;355;0
BER;NRT;2014-04-15;745;B;94;355;0
BER;NRT;2014-04-15;745;E;44;355;0
BER;NRT;2014-04-15;745;I;84;355;0
BER;NRT;2014-04-15;745;J;144;355;0
BER;NRT;2014-04-15;745;L;64;355;0
BER;NRT;2014-04-15;745;K;104;288;0
BER;NRT;2014-04-15;745;B;94;288;0
BER;NRT;2014-04-15;745;E;44;288;0
BER;NRT;2014-04-15;745;J;144;288;0
BER;NRT;2014-04-15;745;E;44;310;1
BER;NRT;2014-04-15;745;E;44;309;0
BER;NRT;2014-04-15;745;E;44;179;0
BER;NRT;2014-04-15;745;I;84;179;0
BER;NRT;2014-04-15;745;E;44;145;2
BER;NRT;2014-04-15;745;E;44;142;4
BER;NRT;2014-04-15;745;E;44;10;33
BER;NRT;2014-04-15;745;L;64;179;0
BER;NRT;2014-04-15;745;L;64;27;1
BER;NRT;2014-04-15;745;L;64;2;1
BER;NRT;2014-04-15;745;M;164;355;0
BER;NRT;2014-04-15;745;M;164;288;0
BER;NRT;2014-04-15;745;N;124;355;0
BER;NRT;2014-04-15;745;N;124;288;0
BER;NRT;2014-04-15;745;N;124;88;2
BER;NRT;2014-04-15;745;N;124;78;0
BER;NRT;2014-04-15;745;N;124;1;0
BER;NRT;2014-04-15;745;R;184;288;0
BER;NRT;2014-04-15;745;T;74;295;0
BER;NRT;2014-04-15;745;T;74;288;0
BER;NRT;2014-04-15;745;T;74;179;0
BER;NRT;2014-04-15;745;T;74;2;0
BER;NRT;2014-04-15;745;V;54;298;0
BER;NRT;2014-04-15;745;R;184;355;0
BER;NRT;2014-04-15;745;T;74;355;0
BER;NRT;2014-04-15;745;V;54;355;0
BER;NRT;2014-04-15;745;R;184;298;0
BER;NRT;2014-04-15;745;T;74;298;0
BER;NRT;2014-04-15;745;V;54;295;0
BER;NRT;2014-04-15;745;V;54;288;0
BER;NRT;2014-04-15;745;V;54;179;0
BER;NRT;2014-04-15;745;V;54;5;1
BER;NRT;2014-04-15;745;V;54;4;8
BER;NRT;2014-04-15;745;V;54;3;11
BER;NRT;2014-04-15;745;V;54;2;15
BER;NRT;2014-04-15;745;Z;114;355;0
BER;NRT;2014-04-15;745;Z;114;298;0
BER;NRT;2014-04-15;745;Z;114;288;0
BER;NRT;2014-04-15;745;Z;114;1;0
BER;NRT;2014-04-18;630;J;144;358;0
BER;NRT;2014-04-18;630;J;144;291;0
BER;NRT;2014-04-18;630;J;144;27;1
BER;NRT;2014-04-18;630;J;144;7;8
BER;NRT;2014-04-18;630;J;144;6;28
BER;NRT;2014-04-18;630;B;94;358;0
BER;NRT;2014-04-18;630;B;94;291;0
BER;NRT;2014-04-18;630;B;94;37;1
BER;NRT;2014-04-18;630;B;94;36;2
BER;NRT;2014-04-18;630;B;94;35;5
BER;NRT;2014-04-18;630;B;94;29;8
BER;NRT;2014-04-18;630;B;94;27;9
BER;NRT;2014-04-18;630;B;94;26;11
BER;NRT;2014-04-18;630;B;94;25;13
BER;NRT;2014-04-18;630;B;94;22;15
BER;NRT;2014-04-18;630;B;94;21;20
BER;NRT;2014-04-18;630;B;94;19;22
BER;NRT;2014-04-18;630;B;94;18;23
BER;NRT;2014-04-18;630;B;94;16;25
BER;NRT;2014-04-18;630;B;94;15;32
BER;NRT;2014-04-18;630;B;94;14;37
BER;NRT;2014-04-18;630;B;94;8;36
BER;NRT;2014-04-18;630;B;94;7;35
BER;NRT;2014-04-18;630;B;94;5;34
BER;NRT;2014-04-18;630;B;94;2;33
BER;NRT;2014-04-18;630;E;44;358;0
BER;NRT;2014-04-18;630;E;44;291;0
BER;NRT;2014-04-18;630;I;84;358;0
BER;NRT;2014-04-18;630;I;84;39;0
BER;NRT;2014-04-18;630;K;104;358;0
BER;NRT;2014-04-18;630;K;104;291;0
BER;NRT;2014-04-18;630;K;104;29;1
BER;NRT;2014-04-18;630;K;104;26;2
BER;NRT;2014-04-18;630;K;104;21;5
BER;NRT;2014-04-18;630;K;104;19;6
BER;NRT;2014-04-18;630;K;104;14;8
BER;NRT;2014-04-18;630;K;104;13;10
BER;NRT;2014-04-18;630;K;104;12;21
BER;NRT;2014-04-18;630;K;104;4;20
BER;NRT;2014-04-18;630;K;104;1;18
BER;NRT;2014-04-18;630;L;64;358;0
BER;NRT;2014-04-18;630;L;64;298;0
BER;NRT;2014-04-18;630;L;64;291;0
BER;NRT;2014-04-18;630;L;64;134;1
BER;NRT;2014-04-18;630;L;64;61;6
BER;NRT;2014-04-18;630;L;64;59;6
BER;NRT;2014-04-18;630;M;164;358;0
BER;NRT;2014-04-18;630;M;164;291;0
BER;NRT;2014-04-18;630;M;164;6;2
BER;NRT;2014-04-18;630;M;164;5;2
BER;NRT;2014-04-18;630;M;164;1;1
BER;NRT;2014-04-18;630;N;124;358;0
BER;NRT;2014-04-18;630;N;124;291;0
BER;NRT;2014-04-18;630;N;124;15;2
BER;NRT;2014-04-18;630;N;124;8;11
BER;NRT;2014-04-18;630;N;124;7;11
BER;NRT;2014-04-18;630;N;124;5;10
BER;NRT;2014-04-18;630;N;124;3;9
BER;NRT;2014-04-18;630;R;184;358;0
BER;NRT;2014-04-18;630;R;184;301;0
BER;NRT;2014-04-18;630;R;184;291;0
BER;NRT;2014-04-18;630;R;184;5;8
BER;NRT;2014-04-18;630;T;74;358;0
BER;NRT;2014-04-18;630;T;74;301;0
BER;NRT;2014-04-18;630;T;74;291;0
BER;NRT;2014-04-18;630;T;74;57;1
BER;NRT;2014-04-18;630;T;74;56;2
BER;NRT;2014-04-18;630;T;74;51;3
BER;NRT;2014-04-18;630;T;74;50;4
BER;NRT;2014-04-18;630;T;74;47;5
BER;NRT;2014-04-18;630;T;74;43;6
BER;NRT;2014-04-18;630;T;74;42;8
BER;NRT;2014-04-18;630;T;74;41;7
BER;NRT;2014-04-18;630;T;74;39;6
BER;NRT;2014-04-18;630;V;54;358;0
BER;NRT;2014-04-18;630;V;54;301;0
BER;NRT;2014-04-18;630;V;54;291;0
BER;NRT;2014-04-18;630;Z;114;358;0
BER;NRT;2014-04-18;630;Z;114;301;0
BER;NRT;2014-04-18;630;Z;114;291;0
BER;NRT;2014-04-18;630;Z;114;12;1
BER;NRT;2014-04-18;630;Z;114;11;4
BER;NRT;2014-04-18;630;Z;114;9;4
BER;NRT;2014-04-18;630;Z;114;7;3
BER;NRT;2014-04-18;630;Z;114;5;2
BER;NRT;2014-04-18;630;B;94;34;6
BER;NRT;2014-04-18;630;B;94;20;21
BER;NRT;2014-04-18;630;E;44;302;0
BER;NRT;2014-04-18;630;L;64;302;0
BER;NRT;2014-04-18;630;V;54;302;0
BER;NRT;2014-04-18;630;L;64;96;2
BER;NRT;2014-04-18;630;L;64;75;3
BER;NRT;2014-04-18;630;L;64;65;4
BER;NRT;2014-04-15;925;N;124;1;0
BER;NRT;2014-04-15;925;B;94;1;0
BER;NRT;2014-04-15;925;E;44;299;0
BER;NRT;2014-04-15;925;E;44;288;0
BER;NRT;2014-04-15;925;N;124;355;0
BER;NRT;2014-04-15;925;B;94;355;0
BER;NRT;2014-04-15;925;E;44;355;0
BER;NRT;2014-04-15;925;N;124;288;0
BER;NRT;2014-04-15;925;B;94;288;0
BER;NRT;2014-04-15;925;E;44;239;0
BER;NRT;2014-04-15;925;E;44;152;0
BER;NRT;2014-04-15;925;E;44;114;1
BER;NRT;2014-04-15;925;E;44;109;6
BER;NRT;2014-04-15;925;E;44;83;7
BER;NRT;2014-04-15;925;E;44;81;6
BER;NRT;2014-04-15;925;E;44;74;9
BER;NRT;2014-04-15;925;E;44;73;7
BER;NRT;2014-04-15;925;E;44;63;11
BER;NRT;2014-04-15;925;E;44;58;12
BER;NRT;2014-04-15;925;E;44;57;14
BER;NRT;2014-04-15;925;E;44;49;15
BER;NRT;2014-04-15;925;E;44;46;16
BER;NRT;2014-04-15;925;E;44;44;16
BER;NRT;2014-04-15;925;E;44;43;16
BER;NRT;2014-04-15;925;E;44;36;17
BER;NRT;2014-04-15;925;E;44;34;19
BER;NRT;2014-04-15;925;E;44;32;20
BER;NRT;2014-04-15;925;E;44;29;23
BER;NRT;2014-04-15;925;E;44;28;24
BER;NRT;2014-04-15;925;E;44;22;24
BER;NRT;2014-04-15;925;E;44;19;26
BER;NRT;2014-04-15;925;I;84;355;0
BER;NRT;2014-04-15;925;I;84;1;0
BER;NRT;2014-04-15;925;J;144;355;0
BER;NRT;2014-04-15;925;J;144;288;0
BER;NRT;2014-04-15;925;K;104;355;0
BER;NRT;2014-04-15;925;K;104;288;0
BER;NRT;2014-04-15;925;K;104;1;0
BER;NRT;2014-04-15;925;L;64;355;0
BER;NRT;2014-04-15;925;L;64;288;0
BER;NRT;2014-04-15;925;L;64;239;0
BER;NRT;2014-04-15;925;L;64;5;3
BER;NRT;2014-04-15;925;L;64;3;4
BER;NRT;2014-04-15;925;L;64;2;11
BER;NRT;2014-04-15;925;L;64;1;10
BER;NRT;2014-04-15;925;M;164;355;0
BER;NRT;2014-04-15;925;M;164;288;0
BER;NRT;2014-04-15;925;R;184;355;0
BER;NRT;2014-04-15;925;R;184;288;0
BER;NRT;2014-04-15;925;T;74;355;0
BER;NRT;2014-04-15;925;T;74;288;0
BER;NRT;2014-04-15;925;T;74;2;0
BER;NRT;2014-04-18;805;R;184;358;0
BER;NRT;2014-04-15;925;E;44;153;1
BER;NRT;2014-04-15;925;E;44;111;3
BER;NRT;2014-04-15;925;E;44;110;5
BER;NRT;2014-04-15;925;I;84;292;9
BER;NRT;2014-04-15;925;I;84;290;0
BER;NRT;2014-04-15;925;L;64;295;0
BER;NRT;2014-04-15;925;R;184;298;0
BER;NRT;2014-04-15;925;T;74;298;0
BER;NRT;2014-04-18;805;R;184;301;0
BER;NRT;2014-04-18;805;R;184;6;0
BER;NRT;2014-04-15;925;V;54;355;0
BER;NRT;2014-04-15;925;V;54;298;0
BER;NRT;2014-04-15;925;V;54;295;0
BER;NRT;2014-04-15;925;V;54;288;0
BER;NRT;2014-04-15;925;V;54;239;0
BER;NRT;2014-04-15;925;V;54;26;1
BER;NRT;2014-04-15;925;V;54;25;3
BER;NRT;2014-04-15;925;V;54;17;4
BER;NRT;2014-04-15;925;V;54;14;5
BER;NRT;2014-04-15;925;V;54;13;7
BER;NRT;2014-04-15;925;V;54;12;8
BER;NRT;2014-04-15;925;V;54;10;10
BER;NRT;2014-04-15;925;V;54;8;17
BER;NRT;2014-04-15;925;V;54;6;19
BER;NRT;2014-04-15;925;V;54;5;24
BER;NRT;2014-04-15;925;V;54;0;23
BER;NRT;2014-04-15;925;Z;114;355;0
BER;NRT;2014-04-15;925;Z;114;288;0
BER;NRT;2014-04-15;925;Z;114;1;0
BER;NRT;2014-04-18;805;B;94;358;0
BER;NRT;2014-04-18;805;B;94;57;1
BER;NRT;2014-04-18;805;B;94;42;3
BER;NRT;2014-04-18;805;B;94;41;2
BER;NRT;2014-04-18;805;B;94;40;3
BER;NRT;2014-04-18;805;B;94;39;3
BER;NRT;2014-04-18;805;E;44;358;0
BER;NRT;2014-04-18;805;E;44;301;0
BER;NRT;2014-04-18;805;E;44;298;0
BER;NRT;2014-04-18;805;I;84;358;0
BER;NRT;2014-04-18;805;I;84;302;0
BER;NRT;2014-04-18;805;I;84;59;0
BER;NRT;2014-04-18;805;J;144;358;0
BER;NRT;2014-04-18;805;J;144;9;2
BER;NRT;2014-04-18;805;J;144;8;17
BER;NRT;2014-04-18;805;J;144;7;17
BER;NRT;2014-04-18;805;K;104;358;0
BER;NRT;2014-04-18;805;K;104;291;0
BER;NRT;2014-04-18;805;R;184;291;0
BER;NRT;2014-04-18;805;B;94;291;0
BER;NRT;2014-04-18;805;E;44;291;0
BER;NRT;2014-04-18;805;J;144;291;0
BER;NRT;2014-04-15;925;Z;114;298;0
BER;NRT;2014-04-18;805;K;104;46;1
BER;NRT;2014-04-18;805;K;104;39;2
BER;NRT;2014-04-18;805;K;104;34;4
BER;NRT;2014-04-18;805;K;104;32;5
BER;NRT;2014-04-18;805;K;104;27;8
BER;NRT;2014-04-18;805;K;104;25;9
BER;NRT;2014-04-18;805;K;104;22;13
BER;NRT;2014-04-18;805;K;104;21;15
BER;NRT;2014-04-18;805;K;104;19;17
BER;NRT;2014-04-18;805;L;64;358;0
BER;NRT;2014-04-18;805;L;64;301;0
BER;NRT;2014-04-18;805;L;64;291;0
BER;NRT;2014-04-18;805;L;64;59;0
BER;NRT;2014-04-18;805;M;164;358;0
BER;NRT;2014-04-18;805;M;164;291;0
BER;NRT;2014-04-18;805;M;164;7;18
BER;NRT;2014-04-18;805;M;164;6;17
BER;NRT;2014-04-18;805;N;124;358;0
BER;NRT;2014-04-18;805;N;124;291;0
BER;NRT;2014-04-18;805;N;124;14;2
BER;NRT;2014-04-18;805;N;124;13;6
BER;NRT;2014-04-18;805;N;124;12;18
BER;NRT;2014-04-18;805;N;124;11;23
BER;NRT;2014-04-18;805;N;124;9;23
BER;NRT;2014-04-18;805;N;124;5;22
BER;NRT;2014-04-18;805;N;124;0;21
BER;NRT;2014-04-18;805;T;74;358;0
BER;NRT;2014-04-18;805;T;74;301;0
BER;NRT;2014-04-18;805;T;74;291;0
BER;NRT;2014-04-18;805;T;74;59;0
BER;NRT;2014-04-18;805;V;54;358;0
BER;NRT;2014-04-18;805;V;54;301;0
BER;NRT;2014-04-18;805;V;54;291;0
BER;NRT;2014-04-18;805;V;54;152;1
BER;NRT;2014-04-18;805;V;54;145;1
BER;NRT;2014-04-18;805;V;54;82;2
BER;NRT;2014-04-18;805;V;54;77;4
BER;NRT;2014-04-18;805;V;54;75;5
BER;NRT;2014-04-18;805;V;54;69;6
BER;NRT;2014-04-18;805;V;54;68;7
BER;NRT;2014-04-18;805;V;54;67;8
BER;NRT;2014-04-18;805;V;54;65;9
BER;NRT;2014-04-18;805;V;54;64;10
BER;NRT;2014-04-18;805;V;54;61;12
BER;NRT;2014-04-18;805;V;54;147;0
BER;NRT;2014-04-17;1340;L;64;297;0
BER;NRT;2014-04-17;1340;L;64;179;0
BER;NRT;2014-04-17;1340;L;64;71;2
BER;NRT;2014-04-17;1340;L;64;69;3
BER;NRT;2014-04-17;1340;L;64;57;4
BER;NRT;2014-04-17;1340;L;64;50;5
BER;NRT;2014-04-17;1340;L;64;48;6
BER;NRT;2014-04-17;1340;L;64;47;7
BER;NRT;2014-04-17;1340;L;64;46;9
BER;NRT;2014-04-17;1340;L;64;45;10
BER;NRT;2014-04-17;1340;L;64;44;12
BER;NRT;2014-04-17;1340;L;64;43;13
BER;NRT;2014-04-17;1340;L;64;42;14
BER;NRT;2014-04-17;1340;L;64;40;17
BER;NRT;2014-04-17;1340;L;64;39;19
BER;NRT;2014-04-17;1340;L;64;38;19
BER;NRT;2014-04-18;805;Z;114;358;0
BER;NRT;2014-04-18;805;Z;114;301;0
BER;NRT;2014-04-18;805;Z;114;291;0
BER;NRT;2014-04-18;805;Z;114;20;6
BER;NRT;2014-04-18;805;Z;114;19;10
BER;NRT;2014-04-18;805;Z;114;18;11
BER;NRT;2014-04-18;805;Z;114;15;20
BER;NRT;2014-04-18;805;Z;114;14;28
BER;NRT;2014-04-18;805;Z;114;11;34
BER;NRT;2014-04-18;805;Z;114;10;32
BER;NRT;2014-04-18;805;Z;114;9;32
BER;NRT;2014-04-18;805;Z;114;7;31
BER;NRT;2014-04-18;805;Z;114;6;30
BER;NRT;2014-04-17;1340;B;94;7;5
BER;NRT;2014-04-17;1340;B;94;6;7
BER;NRT;2014-04-17;1340;B;94;5;14
BER;NRT;2014-04-17;1340;B;94;4;16
BER;NRT;2014-04-17;1340;E;44;297;0
BER;NRT;2014-04-17;1340;E;44;179;0
BER;NRT;2014-04-17;1340;E;44;135;6
BER;NRT;2014-04-17;1340;E;44;118;7
BER;NRT;2014-04-17;1340;E;44;102;8
BER;NRT;2014-04-17;1340;E;44;97;11
BER;NRT;2014-04-17;1340;E;44;94;13
BER;NRT;2014-04-17;1340;E;44;91;19
BER;NRT;2014-04-17;1340;E;44;90;17
BER;NRT;2014-04-17;1340;E;44;89;18
BER;NRT;2014-04-17;1340;E;44;88;20
BER;NRT;2014-04-17;1340;E;44;85;21
BER;NRT;2014-04-17;1340;I;84;38;0
BER;NRT;2014-04-17;1340;I;84;24;0
BER;NRT;2014-04-17;1340;I;84;19;1
BER;NRT;2014-04-17;1340;I;84;18;2
BER;NRT;2014-04-17;1340;I;84;17;4
BER;NRT;2014-04-17;1340;I;84;15;5
BER;NRT;2014-04-17;1340;I;84;13;8
BER;NRT;2014-04-17;1340;I;84;12;9
BER;NRT;2014-04-17;1340;I;84;11;10
BER;NRT;2014-04-17;1340;I;84;10;14
BER;NRT;2014-04-17;1340;I;84;8;14
BER;NRT;2014-04-17;1340;J;144;1;4
BER;NRT;2014-04-17;1340;K;104;26;1
BER;NRT;2014-04-17;1340;K;104;23;3
BER;NRT;2014-04-17;1340;K;104;20;2
BER;NRT;2014-04-17;1340;K;104;16;0
BER;NRT;2014-04-17;1340;K;104;3;1
BER;NRT;2014-04-17;1340;K;104;2;5
BER;NRT;2014-04-17;1340;K;104;1;5
BER;NRT;2014-04-17;1340;N;124;357;0
BER;NRT;2014-04-17;1340;L;64;357;0
BER;NRT;2014-04-17;1340;J;144;357;0
BER;NRT;2014-04-17;1340;K;104;357;0
BER;NRT;2014-04-17;1340;M;164;357;0
BER;NRT;2014-04-17;1340;L;64;290;0
BER;NRT;2014-04-17;1340;B;94;290;0
BER;NRT;2014-04-17;1340;E;44;290;0
BER;NRT;2014-04-17;1340;J;144;290;0
BER;NRT;2014-04-17;1340;K;104;290;0
BER;NRT;2014-04-17;1340;M;164;290;0
BER;NRT;2014-04-17;1340;B;94;357;0
BER;NRT;2014-04-17;1340;E;44;357;0
BER;NRT;2014-04-17;1340;I;84;357;0
BER;NRT;2014-04-17;1340;E;44;171;1
BER;NRT;2014-04-17;1340;E;44;160;3
BER;NRT;2014-04-17;1340;E;44;148;4
BER;NRT;2014-04-17;1340;E;44;98;10
BER;NRT;2014-04-17;1340;E;44;93;17
BER;NRT;2014-04-17;1340;I;84;14;7
BER;NRT;2014-04-17;1340;N;124;290;0
BER;NRT;2014-04-17;1340;N;124;1;0
BER;NRT;2014-04-17;1340;Z;114;357;0
BER;NRT;2014-04-17;1340;Z;114;290;0
BER;NRT;2014-04-17;1340;Z;114;1;0
BER;NRT;2014-04-17;1340;R;184;357;0
BER;NRT;2014-04-17;1340;R;184;290;0
BER;NRT;2014-04-17;1340;T;74;357;0
BER;NRT;2014-04-17;1340;T;74;290;0
BER;NRT;2014-04-17;1340;T;74;61;1
BER;NRT;2014-04-17;1340;T;74;38;1
BER;NRT;2014-04-17;1340;T;74;24;1
BER;NRT;2014-04-17;1340;T;74;23;4
BER;NRT;2014-04-17;1340;T;74;21;7
BER;NRT;2014-04-17;1340;T;74;20;7
BER;NRT;2014-04-17;1340;V;54;357;0
BER;NRT;2014-04-17;1340;V;54;300;0
BER;NRT;2014-04-17;1340;Z;114;300;0
BER;NRT;2014-04-17;1340;R;184;300;0
BER;NRT;2014-04-17;1340;T;74;300;0
BER;NRT;2014-04-17;1340;V;54;297;0
BER;NRT;2014-04-17;1340;V;54;290;0
BER;NRT;2014-04-17;1340;V;54;179;0
BER;NRT;2014-04-17;1340;V;54;85;1
BER;NRT;2014-04-17;1340;V;54;84;4
BER;NRT;2014-04-17;1340;V;54;83;5
BER;NRT;2014-04-17;1340;V;54;78;8
BER;NRT;2014-04-17;1340;V;54;71;10
BER;NRT;2014-04-17;1340;V;54;67;10
BER;NRT;2014-04-17;1340;V;54;63;10
BER;NRT;2014-04-17;1340;V;54;56;10
BER;NRT;2014-04-17;1340;V;54;55;12
BER;NRT;2014-04-17;1340;V;54;53;13
BER;NRT;2014-04-17;1340;V;54;52;14
BER;NRT;2014-04-17;1340;V;54;51;16
BER;NRT;2014-04-17;1340;V;54;50;20
BER;NRT;2014-04-17;1340;V;54;49;21
BER;NRT;2014-04-17;1340;V;54;3;18
BER;NRT;2014-04-18;1340;B;94;358;0
BER;NRT;2014-04-18;1340;B;94;291;0
BER;NRT;2014-04-18;1340;B;94;28;1
